gene,rna_log2fc,rna_fdr,atac_log2fc,atac_fdr,sig_rna,sig_atac,sig_both
Cd46,-0.1803874276308866,0.9466741911508368,-0.315896717112433,0.998929231587758,False,False,False
Cd34,-0.04141916904078705,0.9745308569618131,0.158128294202352,0.998929231587758,False,False,False
Plgrkt,-0.14184936024960917,0.840909770276769,-0.430613009952885,0.998929231587758,False,False,False
Cd274,0.11860608453918213,0.9011295465840867,0.137106314394952,0.998929231587758,False,False,False
Pdcd1lg2,0.6720740634447361,0.4773306166283953,0.69199813043581,0.998929231587758,False,False,False
Gtf3a,-0.06867227623834488,0.8944852365689789,0.251356102629707,0.998929231587758,False,False,False
Mtif3,-0.1943615203515947,0.7569238172572865,0.31917571315519,0.998929231587758,False,False,False
Lnx2,-0.15595236329755283,0.8645657351788171,-0.215468897880061,0.998929231587758,False,False,False
Dyrk3,0.5916089136294238,0.40019797719611927,0.0361333062829621,0.998929231587758,False,False,False
Mapkapk2,0.2902103067271148,0.37261213031140844,-0.174261074014683,0.998929231587758,False,False,False
Lamp2,0.2875188354576217,0.22169822776062642,-0.369154639135942,0.998929231587758,False,False,False
Atxn10,0.11933666594446127,0.8091369348493502,0.219833556342826,0.998929231587758,False,False,False
Foxred2,-0.5913240112027761,0.49757021348951985,0.381209440496945,0.998929231587758,False,False,False
Eif3d,-0.012229315861432331,0.9851367484800401,-0.115175087648747,0.998929231587758,False,False,False
H3f3b,0.19837725161737116,0.6093531488260476,-0.22992293248333,0.998929231587758,False,False,False
Nup50,-0.15029392751364481,0.8078797347946846,-0.120917735092087,0.998929231587758,False,False,False
Ift27,0.06912811300822475,0.9388209386416825,-0.545444454335803,0.998929231587758,False,False,False
Pacsin2,-0.012114711928501921,0.9881259711302826,-0.466304528380848,0.998929231587758,False,False,False
Ttll12,-0.14057570484084375,0.8808283348377725,-0.691913590832806,0.998929231587758,False,False,False
Scube1,0.2178923576740572,0.9437309561024574,-0.818362728386463,1.0,False,False,False
Mrps18c,0.06822897913133011,0.9369459840387748,-0.161596795835699,0.998929231587758,False,False,False
Sulf1,-0.31162065288056207,0.9277069645349324,-1.26592013400196,1.0,False,False,False
Srsf6,-0.048377255957686625,0.9334699214466307,-0.202997992716385,0.998929231587758,False,False,False
Plcg1,-0.7350292581265652,0.17240172204451665,-0.0717917009057043,0.998929231587758,False,False,False
Kctd2,-0.15895088171840766,0.7791304323923545,-0.20365658984843,0.998929231587758,False,False,False
Kctd5,0.0884748718407509,0.8829283715645421,-0.253215907787019,0.998929231587758,False,False,False
Etaa1,0.03129965432107272,0.9768233827504935,-0.250739858122119,0.998929231587758,False,False,False
Slpi,-0.527635315141302,0.5257503531215316,-0.714201606369883,0.998929231587758,False,False,False
Sdc4,0.3848006248559783,0.5257503531215316,-0.634903618120274,0.998929231587758,False,False,False
Il13ra1,1.3245590015160134,5.24572692573471e-10,-1.24749127040232,1.0,True,False,False
Nbr1,-0.05119869792482172,0.9466797667073864,-0.153037145228031,0.998929231587758,False,False,False
Cyth1,0.15765759911520072,0.7578565085789263,-0.239558022850815,0.998929231587758,False,False,False
Rnd3,0.03724503177223935,0.9621866526797277,-0.642038838929432,0.998929231587758,False,False,False
Brca1,-0.8140542181999775,0.1954227322961448,-0.0422476740469557,0.999675833476755,False,False,False
Nt5c3b,0.07633840537265364,0.9250544087777293,0.0060938128954815,0.999987679699119,False,False,False
Med24,0.25096624602216594,0.6923490467785859,-0.203096794843072,0.998929231587758,False,False,False
Gsdma2,-0.128916134982291,0.9687088139942209,-0.734028341602056,1.0,False,False,False
Psmd3,0.11093954360172292,0.8615724762295307,-0.548870935220103,0.998929231587758,False,False,False
Exosc10,0.2211429298532219,0.6111327697638568,-0.249345736113258,0.998929231587758,False,False,False
Glod4,0.06727609738473996,0.9066697901196901,0.755583573349721,1.0,False,False,False
Vps53,0.16817894944363315,0.7357651062895736,-0.439951148957952,0.998929231587758,False,False,False
Taok1,-0.3402361999271474,0.6257079449357711,-0.375643218273913,0.998929231587758,False,False,False
Dnttip1,0.10825112664319148,0.8181163716388903,-0.113174082151417,0.998929231587758,False,False,False
Cd300lg,-0.6677169221988692,0.8000090940773134,-0.754258158239986,0.998929231587758,False,False,False
Nlk,-0.49868669853627773,0.44342299014402614,-0.269118467449289,0.998929231587758,False,False,False
Traf4,0.7767899662871175,0.013322528025399717,-0.167010356003559,0.998929231587758,True,False,False
Aldoc,0.6650160922476545,0.012112869046746374,-0.129519388876205,0.998929231587758,True,False,False
Rpl19,-0.13501043356869552,0.8172170660082407,-0.336222268030831,0.998929231587758,False,False,False
Nek8,-0.045475148412060656,0.9691900948202054,-0.200043739849378,0.998929231587758,False,False,False
Cacnb4,-0.27621328042725024,0.8486549139327483,-1.26884200747395,0.998929231587758,False,False,False
Plxdc1,-0.04646344091577422,0.9517924674831819,-0.728742450771949,0.998929231587758,False,False,False
Arl5b,0.27926549404814877,0.6673934003562255,0.375434303753696,0.998929231587758,False,False,False
Zfp207,-0.06466703156536038,0.9130001469294499,-0.118548912797145,0.998929231587758,False,False,False
Psmd11,0.07584491737875437,0.8569620840233317,0.457516659039678,1.0,False,False,False
C1qtnf1,1.3980521094040035,0.22341091266298443,0.392618944862901,1.0,False,False,False
Timp2,-0.166974234963912,0.8675862088199422,-0.508291223920804,0.998929231587758,False,False,False
Zc3h18,-0.05083048878057109,0.9537837441811303,0.0229903784991503,0.999675833476755,False,False,False
Top2b,-0.29328881308016364,0.28921456032358595,-0.186471559505122,0.998929231587758,False,False,False
Igfbp4,-0.1360044890212623,0.9285077412512579,-0.263650189239655,0.998929231587758,False,False,False
Cdc6,-0.2972046415938116,0.7586973401630358,0.381640888778302,0.998929231587758,False,False,False
Suz12,-0.2558141818334549,0.7154826918961439,-0.320730946163796,0.998929231587758,False,False,False
Atad5,-0.1463763216012856,0.8616207206341948,-0.435714465076173,0.998929231587758,False,False,False
Crlf3,0.22881890993724602,0.5047303726622303,-0.790990881528913,1.0,False,False,False
Tns4,0.4278907287129481,0.833150116177966,-0.79155980643581,0.998929231587758,False,False,False
Tnfaip1,0.4653524101645984,0.06331232133684137,0.0635683581979283,0.998929231587758,False,False,False
Abr,-0.04632503342228806,0.9452400290322804,-0.580643537299477,0.998929231587758,False,False,False
Rab11fip4,0.059645685896069146,0.9603126348328415,-0.689853856000541,0.998929231587758,False,False,False
Cd40,-0.10330858705251889,0.9086569103655028,-0.349794618945471,1.0,False,False,False
Slc35c2,0.0812382269123593,0.8950876531485265,-0.214902642900771,0.998929231587758,False,False,False
Elmo2,-0.08229617845744959,0.8829283715645421,0.389129781874614,0.998929231587758,False,False,False
Wsb1,0.4174587247182442,0.026850163270260182,-0.390770493779301,0.998929231587758,True,False,False
Ttpal,0.403142315914535,0.5251285398832507,-0.361126537904492,0.998929231587758,False,False,False
Rhot1,0.16313649723418844,0.7193686657398218,-0.517390111683413,0.998929231587758,False,False,False
Ada,-0.08073883212660621,0.9477173909211055,-0.481618791331552,1.0,False,False,False
Serinc3,0.30314368739888914,0.5081312597731114,-0.493006493182337,0.998929231587758,False,False,False
Tha1,0.6847102370240111,0.6173919307967166,-0.531908669973143,0.998929231587758,False,False,False
Pgs1,-0.21046727674654925,0.5967827019535611,-0.31911898172045,0.998929231587758,False,False,False
Birc5,-0.020653135911846005,0.9843078248457744,0.0408068159861852,0.998929231587758,False,False,False
Afmid,0.1126509219005101,0.906712460279313,0.5056309486393,0.998929231587758,False,False,False
Pigt,-0.30401981240984904,0.45137947887158075,0.05033764693039,0.998929231587758,False,False,False
Dbndd2,0.19071210619801252,0.7223720952482158,-0.129172621890499,0.998929231587758,False,False,False
Mmp9,0.5026988632231442,0.6142468935414257,0.391412968192062,0.998929231587758,False,False,False
Ghdc,-0.24733892733437243,0.8057491770980155,-0.0823565005499978,0.998929231587758,False,False,False
Pltp,0.3328127281699035,0.8101677907007231,0.165008913370039,1.0,False,False,False
Slc12a7,0.5136598565947619,0.28433478839889403,-0.312812927315292,0.998929231587758,False,False,False
Zswim1,0.17349538842568388,0.8765973528487825,-0.115454822205997,0.998929231587758,False,False,False
Slc12a4,0.2337583282501854,0.821933640607648,-0.234218488129577,0.998929231587758,False,False,False
Myo1c,0.3439779906745049,0.2915131085539992,-0.115012305670033,0.998929231587758,False,False,False
Crk,0.18465551507890204,0.6364495103829179,-0.128539871343733,0.998929231587758,False,False,False
Cox7c,0.289427543188361,0.6164985211538105,0.206972491185343,0.998929231587758,False,False,False
Pitpna,0.2870855041409503,0.2677088605157176,-0.302801660176757,0.998929231587758,False,False,False
Mlx,0.17712474871030304,0.7057890846849241,-0.255568342009401,0.998929231587758,False,False,False
Retreg3,0.12333449468467193,0.8922702040180572,-0.296568920133841,0.998929231587758,False,False,False
Dhx58,0.6255843255767685,0.026615163263515224,-0.488412484665352,0.998929231587758,True,False,False
Rab5a,0.21822532198659916,0.46276711843618573,-0.0656424497684549,0.998929231587758,False,False,False
Nkiras2,0.19030533024145754,0.6926443409335835,-0.240104651425642,0.998929231587758,False,False,False
Ppp2r5c,0.22505248438851602,0.4468193494449144,-0.152967499067914,0.998929231587758,False,False,False
Ift52,-0.09788409828963468,0.8560577470818408,-0.0899008236504955,0.998929231587758,False,False,False
B4galt5,0.5162156702672586,0.11024557012709717,-0.613850531690368,0.998929231587758,False,False,False
Ptgis,-0.15464036234684309,0.7519681769549047,-0.711542852205523,1.0,False,False,False
Ddx27,0.1452165649344963,0.7658884121187319,-0.185774514993023,0.998929231587758,False,False,False
Cyth3,0.3647739773756245,0.38303244317023133,-0.809826884421134,0.998929231587758,False,False,False
Cyth4,0.12744252699464764,0.8235131279050644,0.778087543961114,0.998929231587758,False,False,False
Rac3,0.45113896596389685,0.7780432930826192,-0.299782318514985,0.998929231587758,False,False,False
Rrp7a,0.18096942966029567,0.683493649463597,-0.296532672910932,0.998929231587758,False,False,False
Ints2,0.09212857986575126,0.9086569103655028,-0.264436845750804,0.998929231587758,False,False,False
Med13l,-0.3629089742328012,0.5418966941410336,-0.254630484136248,0.998929231587758,False,False,False
H2bc4,-0.1581094033260185,0.8313361635914981,0.155774459066699,0.998929231587758,False,False,False
Mafk,0.5091547802722758,0.04881409403289019,-0.0857243742635561,0.998929231587758,True,False,False
Med1,-0.016794710944699993,0.9815153742954177,-0.187859097864446,0.998929231587758,False,False,False
Stard3,0.19781985036211533,0.6888727462354899,0.269603994714783,0.998929231587758,False,False,False
Mfng,-0.20531748086224313,0.7732740292402679,0.254663986869796,0.998929231587758,False,False,False
Vmp1,0.12556574660032555,0.7429718517559089,-0.148315506259042,0.998929231587758,False,False,False
Uchl5,0.05072051304361387,0.9296647920166228,-0.0383095159507043,0.998929231587758,False,False,False
Ro60,-0.3814628106864673,0.7059005161192553,-0.978286290069077,1.0,False,False,False
Stk4,-0.11641352806591808,0.8472006882609611,0.530677851324393,0.998929231587758,False,False,False
Psmb6,0.11799502183997156,0.7958196974201536,-0.240515651873036,0.998929231587758,False,False,False
Spag7,-0.03389257121218845,0.9541212383803394,-0.316027770772516,0.998929231587758,False,False,False
Pfn1,0.044217756874303016,0.9531656497602619,-0.0857424047942539,0.998929231587758,False,False,False
Tomm34,0.33079300869924777,0.18134793514954006,-0.252888123669284,0.998929231587758,False,False,False
Ywhab,0.1394436790775627,0.6724597690497878,-0.656044441537471,0.998929231587758,False,False,False
Ksr1,-0.21934884079237488,0.9143083455987262,-0.55491099504489,0.998929231587758,False,False,False
Gpx3,1.2614693336138976,0.2630137361767455,-0.391865577063248,0.998929231587758,False,False,False
Anxa6,-0.17443702538484024,0.6111846276349218,-0.529819691497954,0.998929231587758,False,False,False
Il12rb2,-0.4200108782625078,0.4896180156347265,-0.0969694762139435,1.0,False,False,False
Zkscan6,0.07122730829151318,0.9472188251346991,-0.200077088382392,1.0,False,False,False
Kpna2,0.4260385259006364,0.04505302896347036,0.2669393403805,0.998929231587758,True,False,False
Smurf2,-0.4351203316924577,0.5490399913928582,0.0922456758979067,1.0,False,False,False
Vezf1,-0.09629512878600856,0.880541069795175,-0.0504668697083517,0.998929231587758,False,False,False
Cuedc1,-0.6466459012414197,0.6074179206774372,-0.696978456029726,0.998929231587758,False,False,False
Srsf1,0.06261189334730533,0.9144448189921968,-0.233456131076197,0.998929231587758,False,False,False
Abi3,0.02859556496171988,0.981314486873577,-0.141874889584121,0.998929231587758,False,False,False
Shroom1,0.988552948757676,0.2821668292664528,-0.682465275657398,0.998929231587758,False,False,False
Kif3a,-0.16926550741349253,0.8429748480285194,-0.239122042382777,0.998929231587758,False,False,False
Septin8,0.190060271777724,0.8810560619614303,-0.180112496537258,1.0,False,False,False
Mtmr4,-0.1980141512206027,0.7405035032514194,-0.911510057096114,1.0,False,False,False
Mrm1,0.05867262787790877,0.9512290158735778,0.0760061685979805,0.998929231587758,False,False,False
Kansl1,-0.004760405744852191,0.9949370996657204,-0.227142603287118,0.998929231587758,False,False,False
Gid4,-0.05783691919126424,0.9511831876182657,-0.0864979186981429,0.998929231587758,False,False,False
Myo1b,-0.5514335791043125,0.6061034392233587,-0.296336897282909,0.998929231587758,False,False,False
Dhx40,0.08122096705777421,0.942855036525697,-0.751147489092234,0.998929231587758,False,False,False
Ypel2,-0.23981481448088854,0.8155365105120023,-0.462307672659255,0.998929231587758,False,False,False
Nol11,0.2752181081563584,0.5891868166696588,-0.441345569091344,0.998929231587758,False,False,False
C1qbp,0.11747611118921948,0.7984234499530898,-0.267142629815882,0.998929231587758,False,False,False
Kcnab3,0.08506055476985239,0.9844951728927422,0.0332241088496925,0.999675833476755,False,False,False
Chd3,-0.26386063679694705,0.5240355548532155,-0.1857382635364,0.998929231587758,False,False,False
Appbp2,0.09982630499149643,0.8229958580021761,0.334829491768291,0.998929231587758,False,False,False
Adora2b,-0.15788620667199335,0.9100001010418007,1.03592595524383,0.925946711515241,False,False,False
Ncor1,-0.01863808062426408,0.9763312108907068,-0.618350005005547,0.998929231587758,False,False,False
Trpv2,0.3449802249527664,0.24743491318211983,0.13255662334161,0.998929231587758,False,False,False
Cenpv,0.3603895769007007,0.34540427609268193,-0.40306384110795,0.998929231587758,False,False,False
Cwc25,0.2474967529275291,0.6481324649763517,-0.047882367189259,0.998929231587758,False,False,False
Pip4k2b,-0.012512570769302242,0.9935107190873353,0.711706520799819,1.0,False,False,False
Trim37,0.2650366231247722,0.6111846276349218,0.232670085224674,1.0,False,False,False
Gabarap,0.2336964611954388,0.532683599678551,-0.267290921427372,0.998929231587758,False,False,False
Phf23,0.5623715188263427,0.015847782447875276,-0.351973686560123,0.998929231587758,True,False,False
Acadvl,0.23156531421036355,0.5642488780379705,-0.22268444680181,0.998929231587758,False,False,False
G3bp1,0.18172777636091764,0.5726706797792119,-0.100613298793871,0.998929231587758,False,False,False
Atox1,0.34995723978330157,0.5113118562106268,-0.428350711113658,0.998929231587758,False,False,False
Sparc,-0.1046824675261445,0.9689951047573913,-0.664662510313971,1.0,False,False,False
Mief2,-0.0022607226014358106,0.9980269638722633,-0.0834682657972543,0.998929231587758,False,False,False
Mmp7,-0.4854726178593828,0.8059750133838588,-0.561998984725208,1.0,False,False,False
Dusp14,0.7748111820079431,0.47840673006872747,-0.592157664317364,0.998929231587758,False,False,False
Tada2a,-0.4111891425897583,0.6698412506934995,-0.150388894942157,0.998929231587758,False,False,False
Ikzf1,-0.2835439697495423,0.5755534790382635,-0.411576781153055,1.0,False,False,False
Pnpo,0.19896684579086957,0.683493649463597,0.004636060178548,0.999987679699119,False,False,False
Cog1,0.13684396568135807,0.8429748480285194,-0.575133685503526,0.998929231587758,False,False,False
Cbx1,-0.17682844343817922,0.6923490467785859,0.0062208756438861,0.999987679699119,False,False,False
Cdk5rap3,0.44290840461895403,0.13045986693601194,-0.27936891279982,0.998929231587758,False,False,False
Copz2,0.16356312739790688,0.8288663907351457,-0.485191143010532,0.998929231587758,False,False,False
Slc25a39,0.19596495244748885,0.558249336461235,-0.205368648427436,0.998929231587758,False,False,False
Aatf,0.11480280472799319,0.8247521282970408,-0.171610310016987,0.998929231587758,False,False,False
Pex12,-0.4072536511565994,0.425940318580608,-0.547988769916373,0.998929231587758,False,False,False
Ndel1,0.5023306373533726,0.017972160718827786,0.318680324827912,0.998929231587758,True,False,False
Slc25a35,-0.684673266703089,0.03933661972637038,-0.341518917479842,0.998929231587758,True,False,False
Zbtb4,-0.40751011197149,0.678745176211402,-0.624829806157784,0.998929231587758,False,False,False
Tnfsfm13,0.3006808715386924,0.8763338126962575,-0.305510351339137,0.998929231587758,False,False,False
Mpdu1,0.054787221587814613,0.9439422143942184,-0.0309094602944153,0.998929231587758,False,False,False
Fxr2,0.146879009967511,0.7821847078596537,-0.0265291220754467,0.999675833476755,False,False,False
Cd68,-0.07576485478120368,0.878754347174812,0.0171273911276497,0.999942156951861,False,False,False
Abca5,0.2948693939373681,0.8506425033132419,-0.764681960950745,1.0,False,False,False
Smyd4,-0.6069394216625738,0.4703942127457024,-0.221610199532672,0.998929231587758,False,False,False
Lsp1,-0.2496599919485964,0.43640227086136985,0.161931620313404,0.998929231587758,False,False,False
Avpi1,0.04370281997358227,0.9604526350977356,-0.201053490360278,0.998929231587758,False,False,False
Rad51d,-0.24362004373299623,0.5963626649322818,-0.193967780202446,0.998929231587758,False,False,False
Pank3,-0.005465079594922432,0.9935107190873353,-0.173583471183219,0.998929231587758,False,False,False
Mrpl58,-0.024555015079328307,0.9731206378645604,-0.324801494448125,0.998929231587758,False,False,False
Fdxr,-0.03668343037877459,0.9680168898290721,-0.200519880979225,0.998929231587758,False,False,False
Mrpl45,-0.011796730157422261,0.9882196356428812,0.0252662364988225,0.999675833476755,False,False,False
Irf1,-0.03059587182016577,0.9757604969786859,-0.362649765090091,0.998929231587758,False,False,False
Slc22a5,0.016987256636228888,0.9883123425556927,-0.285927765225278,0.998929231587758,False,False,False
Arrb1,0.10125542755158258,0.914082346265444,-0.185546202041991,0.998929231587758,False,False,False
Tm4sf5,-0.3397557079437154,0.6700484657369798,-0.487529434493758,0.998929231587758,False,False,False
Cxcl16,0.18099796383369685,0.7486927468788604,-0.611192488480778,0.998929231587758,False,False,False
Pelp1,-0.008430682301230922,0.9942630839277665,-0.223326667157374,0.998929231587758,False,False,False
Med11,-0.3779285917698439,0.18084579029782114,-0.121132694874166,0.998929231587758,False,False,False
Alox15,2.745722889446241,0.00519834052275064,-0.664225687618668,1.0,True,False,False
Ccl6,0.3323328497235045,0.489549925460781,-0.397767007942455,0.998929231587758,False,False,False
Ccl4,-0.020412345720390832,0.9878799597967253,-0.432034719270132,0.998929231587758,False,False,False
Map2k3,0.335990324177171,0.24320593321226674,0.494861324451485,0.998929231587758,False,False,False
Ywhah,-0.02588846190663099,0.9603126348328415,-0.181063565700796,0.998929231587758,False,False,False
Sart3,0.1448115726027348,0.793594276380536,-0.272252177148563,0.998929231587758,False,False,False
E2f2,-0.4692052733390394,0.5642488780379705,-0.708004477963557,0.914701326124899,False,False,False
Slfn3,-0.2873799676487101,0.8629408099473977,-0.364973537015252,1.0,False,False,False
Nars2,0.29561284899590884,0.6570178749699398,-0.324947657559305,0.998929231587758,False,False,False
Slc35b4,0.09503916882177262,0.9026264954443705,-0.81211789663156,1.0,False,False,False
Dalrd3,0.02723403289748197,0.9718240337563203,-0.0763583228699272,0.998929231587758,False,False,False
Fis1,-0.05268874905475049,0.9411803056235314,-0.169289574572242,0.998929231587758,False,False,False
Plod1,0.4483717193085987,0.3887511303582432,-0.424633020385818,0.998929231587758,False,False,False
Rab3d,0.24597895278998225,0.732510553687258,-0.293486487575825,0.998929231587758,False,False,False
Mfsd3,0.09756495820963774,0.9161611963672356,-0.375052733595801,0.998929231587758,False,False,False
Slc25a22,0.5899483173094887,0.07625019713663413,-0.182850784555674,0.998929231587758,False,False,False
Atp6ap1,0.12836247564913192,0.7960106025947734,-0.0803508841540745,0.998929231587758,False,False,False
Dnase1l1,-0.09369715886537636,0.8795287063756774,0.245591510558572,0.998929231587758,False,False,False
Ccl9,-0.22740683776129506,0.8372349417670218,-0.839242921957621,0.998929231587758,False,False,False
Scrn1,0.1846760837958983,0.9408269123122546,-0.78951361839382,0.998929231587758,False,False,False
BC005537,-0.5644099782999539,0.7276406143830325,-0.0249590530062509,0.999942156951861,False,False,False
Isyna1,0.4220886227773744,0.024037294751103035,-0.56450050476767,1.0,True,False,False
Tmem160,0.17733253347101438,0.7246977619423831,-0.197789105305215,0.998929231587758,False,False,False
Rab5c,-0.231723133570399,0.8029461262765992,-0.0884229057360688,0.998929231587758,False,False,False
Mdh2,0.0725536992787919,0.8882189219168635,-0.15898371529395,0.998929231587758,False,False,False
H13,0.1629265554998748,0.650146344956271,1.16046635359036,0.925895388501836,False,False,False
Rnf145,0.08256254570395317,0.899676458278107,-0.112488957472962,0.998929231587758,False,False,False
Atp6v1e1,0.21608967615246988,0.5112462656658123,-0.0964956819353331,0.998929231587758,False,False,False
Lhx9,0.15843602519278085,0.9654851357466822,-0.820011625097053,0.998929231587758,False,False,False
Rps6kl1,-0.48965777137744804,0.8248124463684593,-0.739030133613449,0.998929231587758,False,False,False
Ppp1r12c,0.025025364731958488,0.9732866535202929,-0.232915543343378,0.998929231587758,False,False,False
Ahr,0.215164272658062,0.7558712138385879,-0.0111870611723672,0.999942156951861,False,False,False
Map1s,0.33042962341203663,0.40442801516899596,-0.282136440452756,0.998929231587758,False,False,False
Tmem129,0.17026880129870017,0.8245181127511385,0.0425972329159396,0.998929231587758,False,False,False
Nop9,0.30118265213250195,0.5283997486131642,-0.120506135515675,0.998929231587758,False,False,False
Psmc3ip,-0.024894330107222924,0.9861198827503613,-0.256095160303674,0.998929231587758,False,False,False
Noxo1,-0.042631737743318396,0.9897143424920187,-0.0638229043675365,0.998929231587758,False,False,False
Zfp687,-0.17948209067432175,0.8379713895772938,-0.147055454408925,0.998929231587758,False,False,False
D8Ertd738e,0.1691663623040832,0.7370972485044152,-0.236605250605265,0.998929231587758,False,False,False
Calm3,0.2224914086053995,0.4493922287947673,-0.178624270450669,0.998929231587758,False,False,False
Cops3,0.21844097283560612,0.49894804421265493,-0.318297464854472,0.998929231587758,False,False,False
Fkbp8,0.3221444640392051,0.16826557312497548,-0.0556516753774829,0.998929231587758,False,False,False
Ddx39b,0.045994321977467,0.932552893992519,-0.0573690707905019,0.998929231587758,False,False,False
Gipc1,0.18378514500067214,0.7558712138385879,-0.46593505639263,1.0,False,False,False
Plscr3,0.292392663755525,0.6081739199708992,-0.125737197511943,0.998929231587758,False,False,False
Ptger1,-0.5834369385301565,0.7861746612406338,0.186684038270087,0.998929231587758,False,False,False
Arhgef25,0.9348489102338791,0.46276711843618573,-0.798001323529853,0.998929231587758,False,False,False
Xab2,-0.03070695030049332,0.9718240337563203,-0.0951228085565203,0.998929231587758,False,False,False
Cdc37,-0.017972013013545087,0.9737762749177774,-0.225811592083963,0.998929231587758,False,False,False
Trip10,0.741590509491897,0.00629572928764771,-0.221184767084407,0.998929231587758,True,False,False
Cd70,-0.5146254369927488,0.7960106025947734,-0.363697238884474,1.0,False,False,False
Cops6,0.17442728100067767,0.5978583876119306,-0.288535177329623,0.998929231587758,False,False,False
Ubb,-0.09495423265008024,0.903255197079075,-0.307731715609179,0.998929231587758,False,False,False
Ap4m1,0.001754344640073129,0.9980269638722633,-0.127082472552911,0.998929231587758,False,False,False
Rcn3,0.8368706443679873,0.00013775508037817006,-1.16452872747705,1.0,True,False,False
Arid3a,0.07858937708494457,0.9396792023037321,-0.375388000205198,0.998929231587758,False,False,False
Ubxn6,0.17016413458879273,0.6850244187945684,-0.253952727289342,0.998929231587758,False,False,False
Mydgf,0.11351125291434784,0.8078797347946846,-0.141852721338233,0.998929231587758,False,False,False
Sema6a,1.2461380068118242,0.30770646197238705,-2.3657565017044,0.0373347902128191,False,True,False
Ccdc12,-0.14067847127516814,0.779939132575548,-0.13939672848328,0.998929231587758,False,False,False
Fmc1,0.13113461993636183,0.880541069795175,0.0809908125249468,0.998929231587758,False,False,False
Akt3,-0.6951496194193993,0.24069774413758757,-0.0898723775565715,0.998929231587758,False,False,False
Mrpl24,0.09584622627858926,0.8235131279050644,-0.0956046696973516,0.998929231587758,False,False,False
Gle1,0.1640677031218463,0.7732740292402679,-0.177798354466947,0.998929231587758,False,False,False
Lyst,-0.6544421331652314,0.048516270287950004,0.283698980682676,0.998929231587758,True,False,False
Slc35e1,0.3995790117421492,0.3554422004694004,-0.745606537446367,0.998929231587758,False,False,False
Tmc4,-0.09598839397817155,0.9511831876182657,0.112092216634156,0.998929231587758,False,False,False
Polr2i,0.10802873974756708,0.8826302631247368,-0.127086710728315,0.998929231587758,False,False,False
Rmnd1,-0.10333521661013073,0.8581780552114889,0.23572611298134,0.998929231587758,False,False,False
Esr1,0.19118746264814354,0.9277069645349324,-0.223994680662067,1.0,False,False,False
Fbxo5,-0.11042382896542914,0.922314826903085,-0.322771146048445,1.0,False,False,False
Mtrf1l,0.028791158373236442,0.9777454483679694,-1.03633572364476,1.0,False,False,False
Hdac2,0.450958502170798,0.08994423124691062,-1.11539064433091,0.998929231587758,False,False,False
Rwdd1,0.07709241551929229,0.8904941168718458,-0.0665751283247733,0.998929231587758,False,False,False
Stxbp5,-0.19402163602692843,0.796736651262415,0.164640754981177,0.998929231587758,False,False,False
Hint3,-0.06444164341919564,0.9408269123122546,-0.316450783859898,0.998929231587758,False,False,False
Trmt11,-0.08778344362589229,0.9192276165654681,0.504218741736848,0.998929231587758,False,False,False
Katna1,-0.1128756106740672,0.8521835959159282,-0.277948542655699,1.0,False,False,False
Pcmt1,0.23343469278382745,0.4797148047737435,-0.205752788530231,0.998929231587758,False,False,False
Mtres1,0.22539707933571823,0.7816584820212675,-0.428388959988667,1.0,False,False,False
Sec63,0.03628877848194238,0.9569239837581833,-0.863767700148321,1.0,False,False,False
Snx3,0.1986713146965384,0.5147621997555666,-0.182545885625151,0.998929231587758,False,False,False
Aig1,-0.18970166285968562,0.6258207866155221,-0.560765371060914,1.0,False,False,False
Adat2,-0.2595236456741822,0.8472006882609611,0.148409702263426,0.998929231587758,False,False,False
Pex3,0.04312978765682052,0.9505960275297615,0.100313551772443,0.998929231587758,False,False,False
Fuca2,0.1836707696076288,0.6258207866155221,-0.0987753157057396,0.998929231587758,False,False,False
Ltv1,0.24017603140132926,0.4301174847990995,-0.061548033443394,0.998929231587758,False,False,False
Cd164,-0.04169459706784421,0.9551575745051362,0.625161924946789,0.998929231587758,False,False,False
Utrn,-0.17702776829725977,0.7345529612383291,-0.39673728225322,0.998929231587758,False,False,False
Smpd2,0.06314056725374052,0.9537323032518303,-0.258541117356283,0.998929231587758,False,False,False
Mical1,-0.09165895540434002,0.8948063753940053,-0.254300936525186,0.998929231587758,False,False,False
Zbtb24,-0.19152191631964724,0.7296112627962904,-0.280270449554548,0.998929231587758,False,False,False
Rab32,0.07477935042491816,0.8810560619614303,-0.770256780110659,1.0,False,False,False
Gtf3c6,0.02781913603111795,0.9654851357466822,-0.118595134533299,0.998929231587758,False,False,False
Slc16a10,-0.39704986243706736,0.7012206452265182,-0.154125437020254,0.998929231587758,False,False,False
Rev3l,-0.2542546891722281,0.7052896214887986,-0.0074485868901597,0.999987679699119,False,False,False
Traf3ip2,-0.4919494892602777,0.33755955169943325,-0.013106181892689,0.999942156951861,False,False,False
Fyn,0.14239851574234583,0.7285625731066261,-0.149942586581199,0.998929231587758,False,False,False
Tube1,0.0638552047441918,0.9708126513054526,-0.305776688468784,0.998929231587758,False,False,False
Prep,0.21370394963790185,0.579158103257605,-1.28175086918488,0.925997818599258,False,False,False
Tnfaip3,-0.27407715048180664,0.6923490467785859,-0.502283362370711,0.998929231587758,False,False,False
Perp,-1.4567705587912876,0.32469174131560846,-0.0559416858162729,0.998929231587758,False,False,False
