gene,rna_log2fc,rna_fdr,atac_log2fc,atac_fdr,sig_rna,sig_atac,sig_both
Mapre2,0.30407472598336527,0.027722411924559133,0.29235409923149,0.999987547004426,True,False,False
Ccny,0.15494576101196467,0.44890730862944334,-0.0876722025869991,0.999987547004426,False,False,False
Rock1,-0.20799638226196454,0.09041352902656265,-0.131666455648416,0.999987547004426,False,False,False
Esco1,-0.18453298433530102,0.1793794571181635,0.0918137259041441,0.999987547004426,False,False,False
Mib1,-0.2279642188970843,0.312932876803185,0.095031146971726,0.999987547004426,False,False,False
Zfp871,-0.3396621297150847,0.008948222520706785,-0.37196699134075,0.999987547004426,True,False,False
Adamts10,-0.15971315652319923,0.4748273022847672,-0.641710165849902,0.999987547004426,False,False,False
Myo1f,-0.1782777327788865,0.1915769042033431,-0.489960841319765,0.999987547004426,False,False,False
Kifc5b,-0.5282604491545805,0.2925950552059917,-0.199777773891467,0.999987547004426,False,False,False
Dtna,0.1651553558780042,0.8519800801081726,0.628836420466739,0.999987547004426,False,False,False
Wdr46,0.506916670732685,0.0018685512009353246,-0.219961553146987,0.999987547004426,True,False,False
Rnf138,-0.006719738876200139,0.9781205630850888,-0.0053215237679236,0.999987547004426,False,False,False
Vps52,0.07951941421083414,0.6957212576378199,-0.291399777219328,0.999987547004426,False,False,False
Ring1,0.5306814567189783,0.00953511589210651,-0.247604027526384,0.999987547004426,True,False,False
Slc39a7,0.14968675198111497,0.3788559047577761,-0.221649828539108,0.999987547004426,False,False,False
H2-Oa,-0.12216681286158891,0.45473687902954885,-0.0929610752660279,0.999987547004426,False,False,False
Brd2,-0.24093996026849157,0.0837109134150221,-0.258397345280139,0.999987547004426,False,False,False
Psmb8,0.010005404078546741,0.961203283236292,-0.915190532604715,0.999987547004426,False,False,False
Tap2,-0.13875304375738676,0.41278672176571823,-0.0076294257521745,0.999987547004426,False,False,False
Btnl2,-0.0271041839963492,0.9831636975666895,-0.589988890483363,0.999987547004426,False,False,False
Pfdn1,0.026821128496613573,0.9225554426306357,-0.786762574543472,0.999987547004426,False,False,False
Sting1,0.017079911416013987,0.9394826170206794,-0.442302652244939,0.999987547004426,False,False,False
Dnajc18,-0.013181158060870923,0.9719176200575549,-0.537013500435276,0.999987547004426,False,False,False
Hspa9,0.1628134151185814,0.30846462428589055,-0.0516654696500298,0.999987547004426,False,False,False
Etf1,0.1449185656906463,0.31050453315278065,0.134241571025532,0.999987547004426,False,False,False
Cdc23,0.04944550500900424,0.8475266291100455,-0.176374165771493,0.999987547004426,False,False,False
Epb41l4a,-0.348190355682701,0.722552781219396,-0.642815740948967,0.999987547004426,False,False,False
Stard4,-0.8513241759457334,7.891333085694729e-06,0.0449657137231068,0.999987547004426,True,False,False
Tslp,1.3959682331156646,0.00990195616446609,-0.0296196190339648,0.999987547004426,True,False,False
Bin1,-0.1399232400518453,0.3918379852974116,0.488626464402512,0.999987547004426,False,False,False
Map3k2,-0.39095223582392785,0.024441350321892794,0.532821754954566,0.999987547004426,True,False,False
Iws1,-0.10613323114603548,0.5994212202936545,0.0837263915603534,0.999987547004426,False,False,False
Bag6,0.11239260370098794,0.6966531704290837,-0.207183435009496,0.999987547004426,False,False,False
Aif1,1.0983076772670666,8.114291505552418e-16,-0.829054219528489,0.999987547004426,True,False,False
Ltb,0.17188300453670932,0.3392214793596236,-0.462030284032215,0.999987547004426,False,False,False
Wdr33,-0.10652494815213989,0.5038992217108933,-0.0594981382312145,0.999987547004426,False,False,False
Tnf,-0.7256488592968727,0.0005433113741343944,0.431185805180395,0.999987547004426,True,False,False
Lta,-1.162730976904929,3.8391476026918346e-11,-0.133508472732045,0.999987547004426,True,False,False
Riok3,-0.14538589584294467,0.2999126051438909,0.612082441646024,0.999987547004426,False,False,False
Rmc1,0.16596503750581532,0.3712394658805761,0.0355783169231767,0.999987547004426,False,False,False
Npc1,-0.21385028136782225,0.1819702685950999,0.289564559899544,0.999987547004426,False,False,False
Zfp521,1.1907912162955783,0.0038202407527863588,-0.764841480329266,0.999987547004426,True,False,False
Dhx16,-0.027330249486893613,0.9217475182895774,-0.0706505513576223,0.999987547004426,False,False,False
Atat1,0.3397100246845463,0.08377514073569843,-0.317407860846632,0.999987547004426,False,False,False
Gnl1,0.620362050099687,0.000297682409971166,-0.0999841803897503,0.999987547004426,True,False,False
Cabyr,-0.24350097198531176,0.8361922353122294,-0.0807313401589429,0.999987547004426,False,False,False
Nr3c1,-0.023164238472881675,0.9248294664647646,-0.46516634748285,0.999987547004426,False,False,False
Dele1,-0.5862324050826921,0.05372129484876132,-0.109289379032411,0.999987547004426,False,False,False
Rpp21,-0.08581823893861994,0.7235220799998778,0.35918629846711,0.999987547004426,False,False,False
Arap3,0.988449918905826,0.1533693084042958,0.202597638483239,0.999987547004426,False,False,False
Hdac3,0.21764354008614054,0.20741266770532588,-0.23902474195686,0.999987547004426,False,False,False
Diaph1,-0.2831944874772672,0.08204305609805214,-0.163257853814747,0.999987547004426,False,False,False
Trim26,-0.029021001795033204,0.9053113181564424,-0.388350348101174,0.999987547004426,False,False,False
H2-M5,-0.7855856401837645,0.11520396898687892,0.115602441983712,0.999987547004426,False,False,False
Gabbr1,0.31049145548792345,0.2212758838108494,-0.408729157385677,0.999987547004426,False,False,False
Dcp2,-0.18079459559460018,0.33194991509418403,0.407463270096454,0.999987547004426,False,False,False
Ik,0.024550662023724853,0.8946353126137963,0.298515368988529,0.999987547004426,False,False,False
Pggt1b,-0.13732722865899724,0.4600769359305481,-0.255958111684322,0.999987547004426,False,False,False
Ap3s1,0.7089452617252756,4.151878328620136e-11,-0.0308430891534455,0.999987547004426,True,False,False
Ankhd1,-0.18274956990160163,0.2380091778927408,-0.080666327578605,0.999987547004426,False,False,False
Hbegf,1.5725001016442715,8.255307854025519e-05,-0.0875549733752026,0.999987547004426,True,False,False
Yipf5,0.08128544324285995,0.65396862125001,0.0431439748881246,0.999987547004426,False,False,False
Rbm27,-0.16913947107827879,0.3090930110589412,-0.0954707066184834,0.999987547004426,False,False,False
Tcerg1,-0.138637884157679,0.35654338428318866,0.660367249117986,0.999987547004426,False,False,False
Jakmip2,-0.4142425825874137,0.7294703467618008,0.285253189710239,0.999987547004426,False,False,False
Dtwd2,0.10915070373052871,0.7978026319207855,-0.0514674636737915,0.999987547004426,False,False,False
Hsd17b4,0.018533508580822013,0.9189257757209496,0.776958754035652,0.999987547004426,False,False,False
Mbd2,0.27656575034920633,0.027328784907419253,-0.215645066149064,0.999987547004426,True,False,False
Smad4,-0.28445681184323657,0.024287883930520872,-0.09282073027686,0.999987547004426,True,False,False
Sec11c,-0.03059428299887499,0.8596185667248892,0.202209809920318,0.999987547004426,False,False,False
Pmaip1,-0.37608978389590564,0.01997633081995676,-0.854052230444188,0.999987547004426,True,False,False
Gnal,-0.011518645214426325,0.9911527556919748,-0.641849357499723,0.999987547004426,False,False,False
Afg3l2,0.031118907079458056,0.9036963766072972,-1.23340345374862,0.999987547004426,False,False,False
Srfbp1,-0.0013493779209339113,0.9959621976389004,-0.346557980121205,0.999987547004426,False,False,False
Prelid3a,0.003625824508912698,0.9953613911432304,0.347481738569599,0.999987547004426,False,False,False
Spire1,-0.20180614311948708,0.29615960187903173,-0.175908907490073,0.999987547004426,False,False,False
Snx24,0.06961203587535994,0.8954510263440938,0.439386048433594,0.999987547004426,False,False,False
Ptpn2,-0.01838908910980633,0.9380563495847658,2.00112255236517,0.999987547004426,False,False,False
Cep192,0.0541355702447172,0.8475596346064576,-0.321738883142849,0.999987547004426,False,False,False
Ldlrad4,0.46959954502360246,0.2354984295997961,0.642904977303286,0.999987547004426,False,False,False
Setbp1,-1.5666980888622182,0.0003416795741003476,-0.173437981503557,0.999987547004426,True,False,False
Me2,-0.026563754021101196,0.8934949132764534,-0.419003568775196,0.999987547004426,False,False,False
Mapk4,-1.584341812966288,0.03008088733583389,-1.14004772932522,0.999987547004426,True,False,False
Cxxc1,-0.0963855391034101,0.6612837741737704,-0.157486733167647,0.999987547004426,False,False,False
Mbd1,0.15216458538886743,0.44150999825733434,-0.279807528517545,0.999987547004426,False,False,False
Smad2,0.1035031864027458,0.5579286397561746,-0.384181353564408,0.999987547004426,False,False,False
Atp9b,-0.10986938160227656,0.6560678881686518,-0.252562780139614,0.999987547004426,False,False,False
Rbfa,0.1546821988385492,0.4740394054610907,-0.396562854904367,0.999987547004426,False,False,False
Pde6a,-1.1435712039491788,0.19540678050670882,-0.223928804111376,0.999987547004426,False,False,False
Csnk1a1,-0.06815048746808185,0.7190183672390755,0.265669624106499,0.999987547004426,False,False,False
Pcyox1l,-0.2239975826454063,0.5777873373496525,-0.0674592824647799,0.999987547004426,False,False,False
Grpel2,0.05767849110276445,0.8379518466502717,0.0273960594582432,0.999987547004426,False,False,False
Napg,-0.09364034545437003,0.6358613095163683,0.272440136164581,0.999987547004426,False,False,False
Fech,0.42388034543034475,0.001743822558009789,-0.0347709394932503,0.999987547004426,True,False,False
Nedd4l,0.06807014313340994,0.8139887989503775,0.513802776380661,0.999987547004426,False,False,False
Lmnb1,-0.19433962344496586,0.8172153314454853,0.612581944670594,0.999987547004426,False,False,False
C330018D20Rik,-0.43137243748572934,0.00627613956125798,-0.318675592191275,0.999987547004426,True,False,False
Prrc1,0.1752416483026566,0.3376848236496137,0.555338448070707,0.999987547004426,False,False,False
Slc12a2,-1.1988659076229704,2.223299664928522e-15,0.278592270100279,0.999987547004426,True,False,False
Isoc1,0.18992983884590128,0.10372971664917918,-0.587145108935089,0.999987547004426,False,False,False
Dctn4,0.0782543008075272,0.647321847330866,0.203976647349576,0.999987547004426,False,False,False
Rbm22,0.18488036462007998,0.27896154504837956,0.264584001036147,0.999987547004426,False,False,False
Rps14,-0.07380885688677456,0.7103837872291389,0.27459665938632,0.999987547004426,False,False,False
Cd74,0.07998327407731096,0.6609838391615671,0.225874954000418,0.999987547004426,False,False,False
Tcof1,0.1706760958098035,0.38751205300648595,0.470099775159186,0.999987547004426,False,False,False
Tmx3,0.09781922962256716,0.6215763264713736,0.154072589486404,0.999987547004426,False,False,False
Camk2a,-0.011034871587102075,0.9852199985776535,-1.32386491771496,0.999987547004426,False,False,False
Pdgfrb,1.6294364278223479,0.02072566702945584,-1.07208813049956,0.999987547004426,True,False,False
Csf1r,1.6173123597435994,4.937959669362774e-63,-0.67736981551871,0.999987547004426,True,False,False
Hmgxb3,0.3228654150243893,0.12724355163938528,-0.0306514386802315,0.999987547004426,False,False,False
Gnaq,-0.2813116091570485,0.13262878084976992,0.676307479292201,0.999987547004426,False,False,False
Psat1,0.11693373761707856,0.6457616378754317,0.281468921965946,0.999987547004426,False,False,False
Tle4,0.040525848904363476,0.8888894485436352,1.17422074975319,0.999987547004426,False,False,False
Cndp2,0.12767959519282093,0.391752188123827,-0.210382642879331,0.999987547004426,False,False,False
Timm21,0.06247560685113964,0.7793956758800936,-0.151353286198841,0.999987547004426,False,False,False
Asrgl1,0.13017464375818055,0.43998320661654566,-0.43284693925116,0.999987547004426,False,False,False
Anxa1,-0.3734693349899216,0.009963470208849327,-0.582230067350139,0.999987547004426,True,False,False
Incenp,-0.33171012086043766,0.12565960803495582,-0.187373259728806,0.999987547004426,False,False,False
Rab3il1,1.011476538007403,9.14149036711448e-07,-0.452025748602021,0.999987547004426,True,False,False
Fads2,-0.5920389826452223,0.5251708981133513,-0.691704595535741,0.999987547004426,False,False,False
Tmem138,-0.34036067064775116,0.13495928208626642,0.193835558739009,0.999987547004426,False,False,False
Tmem216,-0.2715799474458686,0.3226191673828183,-0.118954537094595,0.999987547004426,False,False,False
Cd5,-0.6733153562014258,0.0002234950936727767,-0.334769532485392,0.999987547004426,True,False,False
Cd6,1.1242500420044872,0.0008890718752048893,-0.285380706452529,0.999987547004426,True,False,False
Ms4a7,0.0413102686228881,0.9068657490525845,-1.0909839004829,0.999987547004426,False,False,False
Ms4a1,-1.0904522680259203,3.163712260578443e-14,-0.224690514862251,0.999987547004426,True,False,False
Ms4a4c,-0.11329495227110946,0.4048048659659791,0.267590453653167,0.999987547004426,False,False,False
Ms4a6b,0.07107912791129622,0.6443004267207697,0.314112784327807,0.999987547004426,False,False,False
Ms4a6d,1.155573289445721,8.731938343093532e-13,-0.679596287569768,0.999987547004426,True,False,False
Mrpl16,-0.1686881566677636,0.30096649496606726,-0.494005877905364,0.999987547004426,False,False,False
Osbp,-0.020139472067913146,0.9446828899320698,0.626642388442256,0.999987547004426,False,False,False
Fam111a,0.11328012492236782,0.5002976060252422,-0.223427552182335,0.999987547004426,False,False,False
Lpxn,-0.05188538929081715,0.8043076606440447,0.316232741087204,0.999987547004426,False,False,False
Rfk,0.11507453248232231,0.47025916731645956,-0.138675527975663,0.999987547004426,False,False,False
Ostf1,0.02784479397232683,0.865903584365274,0.287221922762336,0.999987547004426,False,False,False
Carnmt1,-0.008333237650157763,0.9725869923464415,-0.167036325762046,0.999987547004426,False,False,False
Ccdc86,0.18558315072025205,0.3093215395842871,0.63059276403328,0.999987547004426,False,False,False
Prpf19,0.3151834516236893,0.110655944289078,-0.136149600831712,0.999987547004426,False,False,False
Tmem132a,0.11516077980082647,0.6809312673413006,0.271559386833307,0.999987547004426,False,False,False
Ddb1,0.0256351927005484,0.9251933681940734,-0.309722779121773,0.999987547004426,False,False,False
Fen1,0.02463638777573543,0.9226663457067261,-0.0786986515968158,0.999987547004426,False,False,False
Zfand5,0.06012979989108547,0.7993054396921837,0.825869734187637,0.999987547004426,False,False,False
Cemip2,-0.2906431407398615,0.47643723381827685,0.305224656182677,0.999987547004426,False,False,False
Rtn3,0.3812419787744045,0.0010626689577713398,-0.18595089763896,0.999987547004426,True,False,False
Atl3,-0.009317570022571659,0.9724611350867454,-0.0139549534430223,0.999987547004426,False,False,False
Naa40,0.07006764927983944,0.7427419649870515,-0.479195762530789,0.999987547004426,False,False,False
Otub1,0.1455351787730785,0.2981825659028103,-0.284050467795633,0.999987547004426,False,False,False
Ehd1,0.564486530709353,0.0008766336102364751,-0.262311088355617,0.999987547004426,True,False,False
Atg2a,0.26937649063745295,0.27827690643862174,-0.295508138405293,0.999987547004426,False,False,False
Stambpl1,0.2654534605571532,0.26450773663150656,0.222319696125186,0.999987547004426,False,False,False
Ppp2r5b,0.3561698707984309,0.47025916731645956,-0.333925937486595,0.999987547004426,False,False,False
Fas,0.5298131233050747,0.013291872750929077,-0.406664603688297,0.999987547004426,True,False,False
Cdc37l1,-0.22838119835371776,0.12856540741824346,0.0860165991210344,0.999987547004426,False,False,False
Lipa,-0.014439534054233615,0.9415669815928047,0.422719506123324,0.999987547004426,False,False,False
Ak3,0.21205877003969628,0.2314939802732104,-0.143617772114507,0.999987547004426,False,False,False
Snx15,-0.03731665324897174,0.9038772954863422,-0.204567529192004,0.999987547004426,False,False,False
Jak2,-0.30154057326757266,0.03992783517348403,-0.362682194748858,0.999987547004426,True,False,False
Sac3d1,0.2546495024816106,0.25269538100509786,-0.211433729753394,0.999987547004426,False,False,False
Cdca5,-0.4839173111184626,0.014374545948965981,-0.186680688126109,0.999987547004426,True,False,False
Kif20b,-0.3739455389645565,0.04248346033279739,-0.0602918499798184,0.999987547004426,True,False,False
Vps51,0.017214302000848797,0.9459095749972027,-0.266233095673389,0.999987547004426,False,False,False
Htr7,0.5574694215955283,0.2762268310943759,0.876266152936355,0.999987547004426,False,False,False
Tm7sf2,0.10009575516934076,0.8522563416774248,-0.180966770264322,0.999987547004426,False,False,False
Rpp30,0.31212830254875584,0.03903433146639371,0.583208839860556,0.999987547004426,True,False,False
Pcgf5,-0.0006740705807217103,0.9968028550036951,-0.070588361914389,0.999987547004426,False,False,False
Syvn1,0.09112795933242568,0.702662662712368,-0.0784677519039887,0.999987547004426,False,False,False
Tnks2,-0.06289107289316437,0.7331563563104613,0.35884470550297,0.999987547004426,False,False,False
Tjp2,0.033722888762196236,0.9260815477416555,-0.0749098540483999,0.999987547004426,False,False,False
Frmd8,0.22723442006119457,0.13556958389751886,-0.242821519592218,0.999987547004426,False,False,False
Uhrf2,0.10160893758776073,0.5341479327928675,-0.0653737644236525,0.999987547004426,False,False,False
Slc25a45,-0.12037210130400769,0.5167495808561408,-0.11251514060237,0.999987547004426,False,False,False
Rad9a,-0.16808372101448907,0.47844439290342566,-0.208627661848376,0.999987547004426,False,False,False
Rps6kb2,0.13157480447773162,0.5379906266238106,-0.232729577423364,0.999987547004426,False,False,False
Ighmbp2,-0.48252487130093313,0.08131242219126993,-0.277590680085036,0.999987547004426,False,False,False
Pola2,-0.13685618164175992,0.4991157491055818,-0.546825342311694,0.999987547004426,False,False,False
Coro1b,0.14664362247244603,0.21177103295468583,-0.300272175952451,0.999987547004426,False,False,False
Eif1ad,-0.22493646632370926,0.09834879426446276,-0.187805554678574,0.999987547004426,False,False,False
Chka,0.43222215670930253,7.943572181259045e-05,-0.186618217036592,0.999987547004426,True,False,False
Cst6,0.02419009556068787,0.9849068354904345,-0.224608910861034,0.999987547004426,False,False,False
Aip,-0.10075396767426574,0.5194798599701287,-0.734744593314506,0.999987547004426,False,False,False
Pitpnm1,0.4627271036920942,0.00824712456726057,-0.193428769039362,0.999987547004426,True,False,False
Sf3b2,0.0055239879747641385,0.9804023950109778,-0.423608531706293,0.999987547004426,False,False,False
Pold4,-0.07350854650434492,0.7521552688925753,-0.117792034825733,0.999987547004426,False,False,False
Pacs1,0.08473660388776597,0.7611481360574224,-0.321821953186225,0.999987547004426,False,False,False
Cdk2ap2,0.5864528951946377,2.496164625051067e-10,-0.182731485123314,0.999987547004426,True,False,False
Grk2,0.07543792852725126,0.6697737629488614,-0.504070277848458,0.999987547004426,False,False,False
Rab1b,0.2160663623641938,0.08468817913086064,-0.376126689855087,0.999987547004426,False,False,False
Yif1a,0.3201584645509924,0.01501441784376236,-0.248116812004688,0.999987547004426,True,False,False
Aldh3b1,0.44985072280144045,0.07831277677888801,-0.561873534552944,0.999987547004426,False,False,False
Asah2,-0.6669306128042647,0.23904930582011114,-0.585149884575777,0.999987547004426,False,False,False
Rce1,0.22860464046727885,0.22436619147752912,-0.257913659424383,0.999987547004426,False,False,False
Slc29a2,0.2077987457215299,0.6415040688529493,-0.0156640134810679,0.999987547004426,False,False,False
Pcx,-0.5035876865925182,0.5048238096035125,-0.102369724643209,0.999987547004426,False,False,False
Apba1,0.6622899123019609,0.04955601001664326,0.042999525807482,0.999987547004426,True,False,False
Papss2,0.4688350539944872,0.012671143155900634,-0.419241494167545,0.999987547004426,True,False,False
Cpt1a,0.15373740931262897,0.5797648427561626,-0.29051881598462,0.999987547004426,False,False,False
Mrpl11,-0.0751572813034893,0.697912133930832,-0.280675215690319,0.999987547004426,False,False,False
Tesmin,0.6168868629898805,0.45355660182996477,-0.0539651049212209,0.999987547004426,False,False,False
Mus81,-0.16576071529964387,0.48824611189788414,-0.0408117590869237,0.999987547004426,False,False,False
Gal,0.5813995772316668,0.6049205230104733,-0.556214121710659,0.999987547004426,False,False,False
Efemp2,0.18799482278110022,0.7878659741562295,-0.804869658974936,0.999987547004426,False,False,False
Fibp,0.07457017166292262,0.6662865145619192,-0.460283802236159,0.999987547004426,False,False,False
Fosl1,0.8327164885927154,0.3935323252912801,0.041318127413482,0.999987547004426,False,False,False
Lrp5,-0.0951812589554743,0.8707690227311733,-0.17920995200067,0.999987547004426,False,False,False
Drap1,0.5185815793054209,5.893214626478668e-06,-0.227331447274852,0.999987547004426,True,False,False
Smarca2,-0.503395042983686,7.686006559171211e-07,0.166525536837245,0.999987547004426,True,False,False
Rnaseh2c,0.19179306813121844,0.27456175304213326,0.255514373155376,0.999987547004426,False,False,False
Kat5,0.22452395660225638,0.38242870723652334,-0.254387614414654,0.999987547004426,False,False,False
Rela,0.26735209752730366,0.027328784907419253,0.32290966862437,0.999987547004426,True,False,False
Ehbp1l1,0.07181719679427077,0.6791774258224789,-0.336528156177554,0.999987547004426,False,False,False
Fam89b,0.03937650424233718,0.8670973472757785,-0.106588636565999,0.999987547004426,False,False,False
Ltbp3,1.2216049898450652,0.12422975145521274,-0.703379682717432,0.999987547004426,False,False,False
Scyl1,0.3422776285783236,0.05191701884659571,-0.277605701611829,0.999987547004426,False,False,False
Capn1,0.4398714282530091,0.034903294297373724,-0.408519153156472,0.999987547004426,True,False,False
Smc5,0.02977224920123025,0.9229348053929266,0.330639411644559,0.999987547004426,False,False,False
Men1,0.28050171638007354,0.3504820442800036,-0.137021152572266,0.999987547004426,False,False,False
Map4k2,-0.2627977903751786,0.27869058993618595,-0.161200881791177,0.999987547004426,False,False,False
Sf1,0.09026891810852035,0.602419591058483,0.0516438952902405,0.999987547004426,False,False,False
Gpr137,0.14903103168950538,0.5429356854126057,-0.241980001636364,0.999987547004426,False,False,False
Vegfb,0.6864593752294091,0.0010373209231163106,-0.395125897633875,0.999987547004426,True,False,False
Dnajc4,0.16871402558823337,0.3469859818926032,0.031867764582441,0.999987547004426,False,False,False
Fermt3,0.1836214229881006,0.1846500265033969,-0.24293308482795,0.999987547004426,False,False,False
Stip1,0.187829699067163,0.24415177317659983,-0.204336141633513,0.999987547004426,False,False,False
Mark2,0.16578204901864002,0.3716859886894976,-0.313695242903585,0.999987547004426,False,False,False
Spindoc,-0.12342224255526398,0.6892827888684521,-0.158960857937775,0.999987547004426,False,False,False
Smc3,-0.14424210816297175,0.2978626336199481,0.12130870922228,0.999987547004426,False,False,False
Pdcd4,-0.2283572488661586,0.6761175502338667,0.820112301025614,0.999987547004426,False,False,False
Shoc2,0.17965956103781125,0.29063543753219573,-0.305387535835599,0.999987547004426,False,False,False
Acsl5,-0.10958520251410342,0.5150333672210103,-0.0751451892161086,0.999987547004426,False,False,False
Zdhhc6,-0.042410031043954355,0.8380936709102181,0.806100153939463,0.999987547004426,False,False,False
Vti1a,-0.2405189252181773,0.1348345805069047,-0.100043006069567,0.999987547004426,False,False,False
Tcf7l2,-0.2612617452020813,0.2905955540451556,0.839211175112821,0.999987547004426,False,False,False
Hhex,-0.06538286856935582,0.7702936514828824,-0.185202105400012,0.999987547004426,False,False,False
Cep55,-0.39209129323913766,0.0674914239733666,-0.10222004416703,0.999987547004426,False,False,False
Eif3a,-0.1726700420011203,0.18587839917513335,0.0544539799784634,0.999987547004426,False,False,False
Dennd10,0.15895089429903206,0.36345424591206427,-0.313254801034061,0.999987547004426,False,False,False
Prdx3,0.11980951284962117,0.3956673221290068,-0.380495071192863,0.999987547004426,False,False,False
Noc3l,-0.18713526175748216,0.6179190728232545,-0.022000569337628,0.999987547004426,False,False,False
Hells,-0.3384023700587034,0.05213340759433039,-0.418019732668934,0.999987547004426,False,False,False
Sorbs1,-0.2549037682104808,0.590807241713602,0.578758980064026,0.999987547004426,False,False,False
Aldh18a1,-0.003722043276504339,0.9920311139317715,0.101384308221141,0.999987547004426,False,False,False
Ccnj,0.03305076183374268,0.9713449440695224,-0.0027135279807328,0.999987547004426,False,False,False
Tm9sf3,0.15282305251191786,0.2705059905722903,0.567535113778949,0.999987547004426,False,False,False
Pik3ap1,-0.35125877808006184,0.004498761246668889,-0.920082612198474,0.999987547004426,True,False,False
Lcor,-0.36073283203281525,0.042094726133159475,0.374822591840933,0.999987547004426,True,False,False
Smndc1,-0.009914474143438082,0.9665953035677323,-0.0157643526067748,0.999987547004426,False,False,False
Mxi1,0.607337810442896,9.03254762446774e-05,0.309240817813253,0.999987547004426,True,False,False
Add3,-0.04523748544294852,0.8480526107694114,-0.209525246624978,0.999987547004426,False,False,False
Xpnpep1,0.06074842621297837,0.7706080944543638,-0.0944772208649951,0.999987547004426,False,False,False
Trim8,0.1085880971744105,0.6415040688529493,-0.304709654872421,0.999987547004426,False,False,False
Sfxn2,-0.028614334225876566,0.9106777964686167,-0.187738183034451,0.999987547004426,False,False,False
Maoa,0.7870424945200872,0.03872243569598607,0.0305819823339943,0.999987547004426,True,False,False
Fundc1,-0.1648613339935174,0.18644451486177138,0.550545461155425,0.999987547004426,False,False,False
Msr1,2.020900564889358,3.669190449740368e-33,0.487261859078674,0.999987547004426,True,False,False
Pdcd11,0.039359140008300195,0.8973122673093366,0.0450568331298022,0.999987547004426,False,False,False
Taf5,0.15682841457995578,0.6114911038544997,0.0974726575781943,0.999987547004426,False,False,False
Pcgf6,-0.05050012681095425,0.8919305080753869,0.267250190092817,0.999987547004426,False,False,False
Tasl,-0.09939101629843002,0.5347136339441637,0.0061563660078523,0.999987547004426,False,False,False
Gk,0.3591955416366101,0.08668480986651743,-0.185575901388086,0.999987547004426,False,False,False
Slk,0.1517685793218692,0.3345134482398089,-0.51272696264337,0.999987547004426,False,False,False
Col17a1,-1.5714999947891943,9.1953245060204e-05,0.588123892717128,0.999987547004426,True,False,False
Sfr1,0.27910396708361934,0.01974609654209682,-0.248691667900179,0.999987547004426,True,False,False
Gsto1,0.3713954766476076,0.000294319401827271,0.189812999956532,0.999987547004426,True,False,False
Casp7,-0.12343361182501195,0.6116626373826486,0.320446390024307,0.999987547004426,False,False,False
Nhlrc2,-0.15286785360710975,0.45765277950677635,0.708198466637803,0.999987547004426,False,False,False
Ablim1,0.1966163212768946,0.8281259039151597,-0.190408626298572,0.999987547004426,False,False,False
Trub1,0.24016281004745618,0.37083245697621064,-0.0561963234605392,0.999987547004426,False,False,False
Slc18a2,0.4994319627128143,0.31654416269740954,-0.592976220021716,0.999987547004426,False,False,False
3110040N11Rik,-0.16304758420436735,0.3995891571335837,-0.0032478059731611,0.999987547004426,False,False,False
Btbd1,0.15570998382732884,0.33112437862785704,-0.111397048795674,0.999987547004426,False,False,False
P4hb,0.3409520589888428,0.006232383034861023,-0.0793770245989105,0.999987547004426,True,False,False
Arhgdia,0.06813777584656001,0.6250261461994453,0.175361291242147,0.999987547004426,False,False,False
Ints4,-0.01964244817899235,0.9353586387570755,-0.301589692292556,0.999987547004426,False,False,False
Anapc11,-0.08922073957069196,0.65396862125001,-0.306865829369872,0.999987547004426,False,False,False
Pcyt2,-0.14859518344364595,0.33641488242645984,-0.387372574100533,0.999987547004426,False,False,False
Tollip,0.18541620463333702,0.27009693563424814,-0.461936468458842,0.999987547004426,False,False,False
Pycr1,-0.4186430672266241,0.576049960580805,-0.257280746061525,0.999987547004426,False,False,False
Aspscr1,0.3599061538819351,0.004362719252842731,-0.404945564432811,0.999987547004426,True,False,False
Lrrc45,0.15219525363377961,0.5614387688744453,-0.218493116708918,0.999987547004426,False,False,False
Mob2,-0.14749587532222158,0.38631690558657084,-0.206633774692357,0.999987547004426,False,False,False
Cbr2,0.09877103672290084,0.937550904634815,-0.490469414348888,0.999987547004426,False,False,False
Maged1,1.752427804355707,1.2705993039827405e-18,-0.353317085739898,0.999987547004426,True,False,False
Fasn,-0.25506152053562786,0.30751325540603647,-0.255655331263025,0.999987547004426,False,False,False
Arhgap19,0.1840890461310349,0.5699858474786309,-0.301348144413137,0.999987547004426,False,False,False
Dus1l,-0.031668580297803284,0.9104585378158054,-0.776690916656566,0.999987547004426,False,False,False
Rfng,0.2189111781834712,0.32982874616718866,-0.513774115329154,0.999987547004426,False,False,False
Mms19,-0.08267768691713973,0.7339184364273651,-0.15132634139195,0.999987547004426,False,False,False
Slc16a3,1.796811021935278,5.036772357702777e-37,-0.717234769351024,0.999987547004426,True,False,False
Cd7,-0.46179154422727386,0.007587533638387862,-0.668473898641823,0.999987547004426,True,False,False
Ubtd1,0.9753049259577591,0.0003699660088480139,-0.594645110425965,0.999987547004426,True,False,False
Wdr45b,0.14429697366746977,0.38341721999364153,-0.359443414780521,0.999987547004426,False,False,False
Pi4k2a,0.32177171086142814,0.029740900241741957,0.370814554421947,0.999987547004426,True,False,False
R3hcc1l,-0.1552787521872421,0.45161275641852955,-0.183515203857652,0.999987547004426,False,False,False
Hps1,0.11909023268985983,0.5529010518783766,-0.0526441911315843,0.999987547004426,False,False,False
